InfoID,Title,Search,OnTime,HiRank,Link
2,贾静雯首夺视后,3282050,11小时30分,1,https://weibo.cn/comment/hot/Iaef3lT79?rl=2
3,吴亦凡接机潘玮柏,2877489,8小时0分,1,https://weibo.cn/comment/hot/Iaf8TmL2P?rl=2
4,网红饭店取号近2万桌,2791259,6小时10分,1,https://weibo.cn/comment/hot/IacHn6T2b?rl=2
5,韩雅凛结婚,2544210,8小时30分,1,https://weibo.cn/comment/hot/IafRuyx72?rl=2
6,巩俐饰演的郎平造型,2493918,15小时20分,1,https://weibo.cn/comment/hot/Ia8pKaw50?rl=2
7,人民日报 莫用雷语触碰中国底线,2383569,5小时0分,1,https://weibo.cn/comment/hot/Iai63ojMk?rl=2
8,赵今麦生图,2284102,10小时0分,2,https://weibo.cn/comment/hot/Iady0buZR?rl=2
9,央视主播给蒙面暴徒一个忠告,2192244,11小时20分,2,https://weibo.cn/comment/hot/Ia8tkBC4J?rl=2
10,点餐必须关注餐厅公众号,2153827,6小时0分,2,https://weibo.cn/comment/hot/IaeDEFUnx?rl=2
11,吴京把胡歌推向粉丝,2105185,15小时30分,3,https://weibo.cn/comment/hot/Ia8PR7F8H?rl=2
12,军嫂生病瞒阅兵丈夫2个月,1911418,4小时30分,1,https://weibo.cn/comment/hot/Ia87PlKXh?rl=2
13,马云打卡网红博物馆,1876905,8小时0分,1,https://weibo.cn/comment/hot/Iafet4BWT?rl=2
14,贾静雯好美,1873104,12小时0分,3,https://weibo.cn/comment/hot/IadhgppsQ?rl=2
15,滴滴司机歌唱祖国,1868882,0小时50分,3,https://weibo.cn/comment/hot/I8wPH71j2?rl=2
17,杨紫李现新合作,1791274,2小时0分,3,https://weibo.cn/comment/hot/IacSli0YN?rl=2
18,朋友圈坚持表白女友两年,1698345,8小时40分,4,https://weibo.cn/comment/hot/Iaerb6jyM?rl=2
19,中国仪仗兵为啥不能眨眼,1661664,11小时50分,5,https://weibo.cn/comment/hot/Ia7LZsziL?rl=2
20,国内首次VR冰雪直播,1596453,1小时10分,3,https://weibo.cn/comment/hot/Ia3AQnv7j?rl=2
21,肖战工作室斥私生造谣,1557007,7小时0分,3,https://weibo.cn/comment/hot/IaeRykUMg?rl=2
22,金钟奖,1516909,13小时0分,5,https://weibo.cn/comment/hot/IaJrzjJcf?rl=2
23,ninepercent毕业照,1446445,12小时20分,3,https://weibo.cn/comment/hot/IaLaVfYhm?rl=2
24,白敬亭 微博NBA球迷之夜,1412576,0小时40分,3,https://weibo.cn/comment/hot/I9UnXa8or?rl=2
25,腾讯体育将暂停火箭队比赛直播与报道,1411566,3小时50分,2,https://weibo.cn/comment/hot/IagW7wu0q?rl=2
26,阅兵的7万只气球去哪了,1398442,10小时30分,2,https://weibo.cn/comment/hot/Ia7LxkE3O?rl=2
27,中国篮协回应莫雷涉港言论,1386800,5小时30分,1,https://weibo.cn/comment/hot/Iay8F4uhH?rl=2
28,中国机长票房破15亿,1385004,9小时20分,7,https://weibo.cn/comment/hot/Iam2BFUp2?rl=2
29,5头大象为救小象死亡,1371048,10小时0分,3,https://weibo.cn/comment/hot/Ia880BHhS?rl=2
30,康辉海霞备稿时为什么要吸氧,1363332,7小时40分,3,https://weibo.cn/comment/hot/IadvV7aam?rl=2
31,英媒称中国隐身无人机Amazing,1337738,7小时0分,3,https://weibo.cn/comment/hot/Iadslsafa?rl=2
32,张艺凡好仙,1249251,4小时0分,5,https://weibo.cn/comment/hot/IafRiczqB?rl=2
33,孟晚舟祝祖国生日快乐,1240731,8小时50分,8,https://weibo.cn/comment/hot/Ia6ZTAdJ0?rl=2
34,雷佳音 亚洲内容奖最佳男演员,1190165,3小时20分,2,https://weibo.cn/comment/hot/IahmPtPIh?rl=2
36,85岁香港爷爷全情投入唱国歌,1181775,5小时10分,2,https://weibo.cn/comment/hot/IaerUBTLQ?rl=2
37,旺仔大馒头,1172585,3小时40分,4,https://weibo.cn/comment/hot/IagoRiSwv?rl=2
38,小白哥道歉,1171989,2小时20分,5,https://weibo.cn/comment/hot/IahH7pA75?rl=2
39,肖战生日合照,1164162,9小时0分,4,https://weibo.cn/comment/hot/IacX1s1yQ?rl=2
40,我和我的祖国票房破20亿,1157308,4小时50分,2,https://weibo.cn/comment/hot/Iah37kAnP?rl=2
41,李宁中止与休斯顿火箭队合作,1150424,3小时50分,3,https://weibo.cn/comment/hot/IagUExgCJ?rl=2
42,国庆外卖销量前三,1132999,10小时50分,3,https://weibo.cn/comment/hot/IagyQ3Lrs?rl=2
44,他人即地狱,1080089,9小时30分,6,https://weibo.cn/comment/hot/Ib7Zzwjer?rl=2
45,朝鲜宣布与美无核化工作会谈破裂,1035272,4小时10分,5,https://weibo.cn/comment/hot/IaR9E6m1z?rl=2
46,亲爱的客栈路透,1031654,9小时0分,9,https://weibo.cn/comment/hot/Ia5fhn51d?rl=2
47,北京到张家口乘高铁1小时,968045,5小时0分,5,https://weibo.cn/comment/hot/Ia89bzxGe?rl=2
49,潘粤明讲述天安门开国大典的故事,848835,6小时20分,3,https://weibo.cn/comment/hot/IafOF3TU8?rl=2
50,为参加阅兵地震男孩绑腿7个月,843334,8小时50分,7,https://weibo.cn/comment/hot/Iack47Wl7?rl=2
51,谷歌公布安卓系统高危漏洞,837992,8小时0分,10,https://weibo.cn/comment/hot/Ia8h5eHaY?rl=2
52,巴掌大海龟体内取出104片塑料,794386,5小时40分,6,https://weibo.cn/comment/hot/Ia8gRB0yv?rl=2
53,我和我的祖国歌词灵感来源,792338,7小时20分,6,https://weibo.cn/comment/hot/Ia7yWDW65?rl=2
54,王九龙 私生,787520,6小时0分,7,https://weibo.cn/comment/hot/Iad8NExQd?rl=2
55,兵哥哥归队途中徒手扑倒嫌疑人,765284,6小时0分,7,https://weibo.cn/comment/hot/IaewNvptp?rl=2
56,贾静雯得奖感受,757572,4小时20分,11,https://weibo.cn/comment/hot/Iaef3lT79?rl=2
57,肖战被私生撞到,756130,10小时20分,11,https://weibo.cn/comment/hot/Ia7U87yY6?rl=2
58,大爷自带公交扶手,746112,6小时20分,10,https://weibo.cn/comment/hot/Ib7G8sw8U?rl=2
59,70周年大庆上的老兵谈为何落泪,744611,8小时40分,7,https://weibo.cn/comment/hot/Ia81BronM?rl=2
60,中国盲人足球队击败日本,740430,9小时20分,8,https://weibo.cn/comment/hot/Ia87XFRzI?rl=2
61,天空有朵接吻云,737219,7小时10分,9,https://weibo.cn/comment/hot/Ia6Cli39j?rl=2
62,许昕刘诗雯 混双冠军,737100,8小时30分,8,https://weibo.cn/comment/hot/Ia7GUaeOx?rl=2
63,京都动画纵火案1名伤者死亡,736006,7小时10分,15,https://weibo.cn/comment/hot/Ia7e2Cn6A?rl=2
64,张一山答题,735805,10小时30分,16,https://weibo.cn/comment/hot/Ia8pKpL28?rl=2
66,西湖巡逻队小姐姐太飒了,730281,5小时10分,14,https://weibo.cn/comment/hot/Ia6D6hiJa?rl=2
67,增肥救父男孩离京返乡上学,726873,3小时30分,7,https://weibo.cn/comment/hot/IaehbalLD?rl=2
68,男生的忽冷忽热是什么意思,726045,7小时40分,7,https://weibo.cn/comment/hot/Ia8IczCuy?rl=2
69,韦博英语多家北京门店停业,724788,4小时10分,13,https://weibo.cn/comment/hot/IadzgtmEH?rl=2
70,你和闺蜜以后拍照的样子,723399,6小时50分,10,https://weibo.cn/comment/hot/Iaflg9xdf?rl=2
71,四天痛失三位院士,720919,7小时40分,7,https://weibo.cn/comment/hot/IafmA0gR8?rl=2
72,黄多多金发,714768,4小时10分,16,https://weibo.cn/comment/hot/Iai5Dp7Te?rl=2
73,谢震业腿部一级拉伤,712845,3小时20分,10,https://weibo.cn/comment/hot/Ia96Wrc4h?rl=2
74,很火却没看过的电视剧,708579,12小时10分,16,https://weibo.cn/comment/hot/Ia4U2mZyU?rl=2
75,纽约唐人街4名流浪汉被打死,707188,7小时10分,16,https://weibo.cn/comment/hot/Ia8Pf3o8h?rl=2
76,香港少年向国旗护卫队员学敬礼,705974,2小时40分,8,https://weibo.cn/comment/hot/Iaioe72XY?rl=2
77,腾讯音乐遭美多家律师事务所调查,701766,10小时0分,16,https://weibo.cn/comment/hot/Iad07zbj6?rl=2
78,肖战王一博粉丝 芭莎电影,700042,10小时20分,16,https://weibo.cn/comment/hot/IacRrqMJq?rl=2
79,毒贩救起落水警察后被捕,698977,4小时30分,18,https://weibo.cn/comment/hot/IadVSBuXe?rl=2
80,伊拉克冲突已致93人死亡,698660,3小时50分,6,https://weibo.cn/comment/hot/I9Ob95UsN?rl=2
81,快乐大本营,675262,12小时30分,16,https://weibo.cn/comment/hot/IbamgcTyg?rl=2
82,你我贷宣布终止与火箭队合作,667533,4小时20分,17,https://weibo.cn/comment/hot/IagVL75Ui?rl=2
83,72岁玩偶医生,660224,5小时0分,7,https://weibo.cn/comment/hot/Ia7Asmts3?rl=2
84,同一个世界同一个亲妈,654402,3小时10分,10,https://weibo.cn/comment/hot/IagEgkSAS?rl=2
86,东风快递方队配超燃BGM,626099,9小时0分,18,https://weibo.cn/comment/hot/Ia72MpdHy?rl=2
87,张艺凡被淘汰,621179,10小时50分,11,https://weibo.cn/comment/hot/Ia93egrN6?rl=2
88,马蹄露,607962,5小时10分,16,https://weibo.cn/comment/hot/Ib8FmFEcb?rl=2
89,韩女生吸入厕所臭气昏迷2月死亡,607865,3小时30分,17,https://weibo.cn/comment/hot/Iags27sd9?rl=2
90,撒贝宁的车速好快,596485,2小时40分,16,https://weibo.cn/comment/hot/Iagw0wSYU?rl=2
91,太阳花睫毛,584577,3小时10分,19,https://weibo.cn/comment/hot/Iai2X54EH?rl=2
92,索马里打海盗阅兵场上当排头兵,569374,3小时30分,9,https://weibo.cn/comment/hot/IafqmCqwK?rl=2
93,张天爱桨板瑜伽,565937,7小时40分,11,https://weibo.cn/comment/hot/IadSxs4RN?rl=2
95,女生可以有多狠,560656,13小时20分,17,https://weibo.cn/comment/hot/Ia82h6ZGO?rl=2
96,釜山电影节,557207,4小时10分,18,https://weibo.cn/comment/hot/IahVM32D9?rl=2
97,一家23人出了11个学霸,549415,8小时0分,16,https://weibo.cn/comment/hot/IaerTbkBq?rl=2
98,97岁院士为92岁妻子写诗65年,548749,0小时20分,9,https://weibo.cn/comment/hot/IalhanecM?rl=2
99,长相和体重不符是什么感觉,546256,5小时50分,17,https://weibo.cn/comment/hot/IaeXPw241?rl=2
100,鞋孔的真正作用,542719,3小时0分,20,https://weibo.cn/comment/hot/IahyFu1Cd?rl=2
101,失去竹笋的熊猫,525361,5小时40分,20,https://weibo.cn/comment/hot/Ia8bdrUpM?rl=2
102,高圆圆状态,514850,10小时10分,21,https://weibo.cn/comment/hot/Ia7BnCXG6?rl=2
104,没的士没红绿灯的县城2亿建学校,507857,5小时30分,13,https://weibo.cn/comment/hot/IahQP2ugl?rl=2
106,国庆游客挤爆清明上河园,486121,7小时20分,17,https://weibo.cn/comment/hot/IafIyv6ZU?rl=2
107,演员请就位预告,483268,8小时20分,17,https://weibo.cn/comment/hot/IaeQ5mJRm?rl=2
108,女生为了省钱有多拼,479980,6小时10分,16,https://weibo.cn/comment/hot/IafFjCPd2?rl=2
109,你吸过最丑的猫,478233,5小时20分,18,https://weibo.cn/comment/hot/IaguMAvWJ?rl=2
110,湖人vs勇士,475188,4小时0分,13,https://weibo.cn/comment/hot/IacsezXOg?rl=2
111,音乐独家版权是垄断吗,457768,2小时10分,12,https://weibo.cn/comment/hot/Iad07zbj6?rl=2
112,重庆人民的无奈,451384,11小时40分,20,https://weibo.cn/comment/hot/Ia6yg5A9y?rl=2
113,上镜显胖是什么感觉,447614,4小时0分,20,https://weibo.cn/comment/hot/Iae7EbRut?rl=2
114,女生长得太高有什么烦恼,441986,3小时50分,17,https://weibo.cn/comment/hot/IagvuBBBF?rl=2
115,小丑口碑,441406,5小时20分,17,https://weibo.cn/comment/hot/Ia7zz4brR?rl=2
116,霍华德状态,437410,5小时20分,18,https://weibo.cn/comment/hot/Iadev5Uib?rl=2
117,三十岁女生的恋爱焦虑,426513,1小时40分,19,https://weibo.cn/comment/hot/IahID6v8a?rl=2
